"","Destination","Origin","Product","Year","dist_km","Euros"
"2543","BE","NL",15,2010,194.138018373598,720127972
"2544","NL","BE",16,2010,194.138018373598,267774533
"2545","BE","NL",16,2010,194.138018373598,205414697
"2546","NL","BE",17,2010,194.138018373598,172654834
"2547","BE","NL",17,2010,194.138018373598,156258300
"2548","NL","BE",18,2010,194.138018373598,234601930
"2549","BE","NL",18,2010,194.138018373598,327542676
"2550","NL","BE",19,2010,194.138018373598,407899875
"2551","BE","NL",19,2010,194.138018373598,255492412
"2552","NL","BE",20,2010,194.138018373598,328676775
"2553","BE","NL",20,2010,194.138018373598,225921709
"2708","NL","BE",1,2011,194.138018373598,202506148
"2709","BE","NL",1,2011,194.138018373598,338501524
"2710","NL","BE",2,2011,194.138018373598,553158254
"2711","BE","NL",2,2011,194.138018373598,328180497
"2712","NL","BE",3,2011,194.138018373598,142275308
"2713","BE","NL",3,2011,194.138018373598,289537402
"2714","NL","BE",4,2011,194.138018373598,547151296
"2715","BE","NL",4,2011,194.138018373598,975798739
"2716","NL","BE",5,2011,194.138018373598,13874143
"2717","BE","NL",5,2011,194.138018373598,26965198
"2718","NL","BE",6,2011,194.138018373598,164362626
"2719","BE","NL",6,2011,194.138018373598,256667422
"2720","NL","BE",7,2011,194.138018373598,283686696
"2721","BE","NL",7,2011,194.138018373598,462905733
"2722","NL","BE",8,2011,194.138018373598,333825085
"2723","BE","NL",8,2011,194.138018373598,256462525
"2724","NL","BE",9,2011,194.138018373598,190882347
"2725","BE","NL",9,2011,194.138018373598,77306124
"2726","NL","BE",10,2011,194.138018373598,167615186
"2727","BE","NL",10,2011,194.138018373598,156355932
"2728","NL","BE",11,2011,194.138018373598,226569303
"2729","BE","NL",11,2011,194.138018373598,101804100
"2730","NL","BE",12,2011,194.138018373598,97183934
"2731","BE","NL",12,2011,194.138018373598,188447783
"2732","NL","BE",13,2011,194.138018373598,7713525
"2733","BE","NL",13,2011,194.138018373598,5905736
"2734","NL","BE",14,2011,194.138018373598,432973
"2735","BE","NL",14,2011,194.138018373598,1965153
"2736","NL","BE",15,2011,194.138018373598,444297671
"2737","BE","NL",15,2011,194.138018373598,1076053961
"2738","NL","BE",16,2011,194.138018373598,282057184
"2739","BE","NL",16,2011,194.138018373598,234611028
"2740","NL","BE",17,2011,194.138018373598,213347503
"2741","BE","NL",17,2011,194.138018373598,166213614
"2742","NL","BE",18,2011,194.138018373598,279092473
"2743","BE","NL",18,2011,194.138018373598,376598842
"2744","NL","BE",19,2011,194.138018373598,437079916
"2745","BE","NL",19,2011,194.138018373598,260262477
"2746","NL","BE",20,2011,194.138018373598,385884795
"2747","BE","NL",20,2011,194.138018373598,241106984
"2902","NL","BE",1,2012,194.138018373598,210438008
"2903","BE","NL",1,2012,194.138018373598,353205551
"2904","NL","BE",2,2012,194.138018373598,546894019
"2905","BE","NL",2,2012,194.138018373598,345964954
"2906","NL","BE",3,2012,194.138018373598,155692084
"2907","BE","NL",3,2012,194.138018373598,356210961
"2908","NL","BE",4,2012,194.138018373598,559006576
"2909","BE","NL",4,2012,194.138018373598,989033056
"2910","NL","BE",5,2012,194.138018373598,71719686
"2911","BE","NL",5,2012,194.138018373598,34514827
"2912","NL","BE",6,2012,194.138018373598,170581505
"2913","BE","NL",6,2012,194.138018373598,259339180
"2914","NL","BE",7,2012,194.138018373598,289528953
"2915","BE","NL",7,2012,194.138018373598,493437574
"2916","NL","BE",8,2012,194.138018373598,281351515
"2917","BE","NL",8,2012,194.138018373598,287557941
"2918","NL","BE",9,2012,194.138018373598,175673291
"2919","BE","NL",9,2012,194.138018373598,74635432
"2920","NL","BE",10,2012,194.138018373598,195718803
"2921","BE","NL",10,2012,194.138018373598,128924522
"2922","NL","BE",11,2012,194.138018373598,225996183
"2923","BE","NL",11,2012,194.138018373598,94939913
"2924","NL","BE",12,2012,194.138018373598,83060951
"2925","BE","NL",12,2012,194.138018373598,161465526
"2926","NL","BE",13,2012,194.138018373598,11608297
"2927","BE","NL",13,2012,194.138018373598,6732162
"2928","NL","BE",14,2012,194.138018373598,2348999
"2929","BE","NL",14,2012,194.138018373598,1284480
"2930","NL","BE",15,2012,194.138018373598,526191341
"2931","BE","NL",15,2012,194.138018373598,974835529
"2932","NL","BE",16,2012,194.138018373598,265273206
"2933","BE","NL",16,2012,194.138018373598,234175180
"2934","NL","BE",17,2012,194.138018373598,213199070
"2935","BE","NL",17,2012,194.138018373598,197953304
"2936","NL","BE",18,2012,194.138018373598,285314798
"2937","BE","NL",18,2012,194.138018373598,346510447
"2938","NL","BE",19,2012,194.138018373598,500019252
"2939","BE","NL",19,2012,194.138018373598,311525097
"2940","NL","BE",20,2012,194.138018373598,380184134
"2941","BE","NL",20,2012,194.138018373598,255407651
"3096","NL","BE",1,2013,194.138018373598,210636184
"3097","BE","NL",1,2013,194.138018373598,334671090
"3098","NL","BE",2,2013,194.138018373598,490187108
"3099","BE","NL",2,2013,194.138018373598,384208193
"3100","NL","BE",3,2013,194.138018373598,174270307
"3101","BE","NL",3,2013,194.138018373598,358183980
"3102","NL","BE",4,2013,194.138018373598,533121734
"3103","BE","NL",4,2013,194.138018373598,1119907694
"3104","NL","BE",5,2013,194.138018373598,46841783
"3105","BE","NL",5,2013,194.138018373598,38766255
"3106","NL","BE",6,2013,194.138018373598,199020062
"3107","BE","NL",6,2013,194.138018373598,263872989
"3108","NL","BE",7,2013,194.138018373598,323359298
"3109","BE","NL",7,2013,194.138018373598,545904159
"3110","NL","BE",8,2013,194.138018373598,262316471
"3111","BE","NL",8,2013,194.138018373598,330615801
"3112","NL","BE",9,2013,194.138018373598,267857878
"3113","BE","NL",9,2013,194.138018373598,72976769
"3114","NL","BE",10,2013,194.138018373598,176245868
"3115","BE","NL",10,2013,194.138018373598,145035581
"3116","NL","BE",11,2013,194.138018373598,239044451
"3117","BE","NL",11,2013,194.138018373598,108589378
"3118","NL","BE",12,2013,194.138018373598,68535848
"3119","BE","NL",12,2013,194.138018373598,304462231
"3120","NL","BE",13,2013,194.138018373598,13363947
"3121","BE","NL",13,2013,194.138018373598,6948183
"3122","NL","BE",14,2013,194.138018373598,2209443
"3123","BE","NL",14,2013,194.138018373598,1264543
"3124","NL","BE",15,2013,194.138018373598,477787420
"3125","BE","NL",15,2013,194.138018373598,925875328
"3126","NL","BE",16,2013,194.138018373598,257898172
"3127","BE","NL",16,2013,194.138018373598,263611678
"3128","NL","BE",17,2013,194.138018373598,248748930
"3129","BE","NL",17,2013,194.138018373598,211077426
"3130","NL","BE",18,2013,194.138018373598,332285862
"3131","BE","NL",18,2013,194.138018373598,377828298
"3132","NL","BE",19,2013,194.138018373598,470553625
"3133","BE","NL",19,2013,194.138018373598,318499650
"3134","NL","BE",20,2013,194.138018373598,385328224
"3135","BE","NL",20,2013,194.138018373598,265312738
"3290","NL","BE",1,2014,194.138018373598,176256435
"3291","BE","NL",1,2014,194.138018373598,320867623
"3292","NL","BE",2,2014,194.138018373598,514701559
"3293","BE","NL",2,2014,194.138018373598,433374714
"3294","NL","BE",3,2014,194.138018373598,204473787
"3295","BE","NL",3,2014,194.138018373598,364052353
"3296","NL","BE",4,2014,194.138018373598,531266967
"3297","BE","NL",4,2014,194.138018373598,1143863095
"3298","NL","BE",5,2014,194.138018373598,20467326
"3299","BE","NL",5,2014,194.138018373598,33794437
"3300","NL","BE",6,2014,194.138018373598,215954419
"3301","BE","NL",6,2014,194.138018373598,268919764
"3302","NL","BE",7,2014,194.138018373598,321671023
"3303","BE","NL",7,2014,194.138018373598,495743109
"3304","NL","BE",8,2014,194.138018373598,258402314
"3305","BE","NL",8,2014,194.138018373598,337342139
"3306","NL","BE",9,2014,194.138018373598,350708828
"3307","BE","NL",9,2014,194.138018373598,69323795
"3308","NL","BE",10,2014,194.138018373598,147308362
"3309","BE","NL",10,2014,194.138018373598,150375478
"3310","NL","BE",11,2014,194.138018373598,252531109
"3311","BE","NL",11,2014,194.138018373598,98801919
"3312","NL","BE",12,2014,194.138018373598,91426423
"3313","BE","NL",12,2014,194.138018373598,228856137
"3314","NL","BE",13,2014,194.138018373598,13777747
"3315","BE","NL",13,2014,194.138018373598,7034584
"3316","NL","BE",14,2014,194.138018373598,377650
"3317","BE","NL",14,2014,194.138018373598,2619129
"3318","NL","BE",15,2014,194.138018373598,392096004
"3319","BE","NL",15,2014,194.138018373598,850704166
"3320","NL","BE",16,2014,194.138018373598,284349664
"3321","BE","NL",16,2014,194.138018373598,233120999
"3322","NL","BE",17,2014,194.138018373598,252255915
"3323","BE","NL",17,2014,194.138018373598,212465734
"3324","NL","BE",18,2014,194.138018373598,371391604
"3325","BE","NL",18,2014,194.138018373598,516543419
"3326","NL","BE",19,2014,194.138018373598,472133059
"3327","BE","NL",19,2014,194.138018373598,332730362
"3328","NL","BE",20,2014,194.138018373598,378669140
"3329","BE","NL",20,2014,194.138018373598,307243163
"3484","NL","BE",1,2015,194.138018373598,230898021
"3485","BE","NL",1,2015,194.138018373598,305082679
"3486","NL","BE",2,2015,194.138018373598,517152047
"3487","BE","NL",2,2015,194.138018373598,394181633
"3488","NL","BE",3,2015,194.138018373598,186400691
"3489","BE","NL",3,2015,194.138018373598,334205020
"3490","NL","BE",4,2015,194.138018373598,683763149
"3491","BE","NL",4,2015,194.138018373598,1066967700
"3492","NL","BE",5,2015,194.138018373598,34166884
"3493","BE","NL",5,2015,194.138018373598,26551057
"3494","NL","BE",6,2015,194.138018373598,312468895
"3495","BE","NL",6,2015,194.138018373598,239816890
"3496","NL","BE",7,2015,194.138018373598,369906745
"3497","BE","NL",7,2015,194.138018373598,545016636
"3498","NL","BE",8,2015,194.138018373598,340936724
"3499","BE","NL",8,2015,194.138018373598,416925493
"3500","NL","BE",9,2015,194.138018373598,404415279
"3501","BE","NL",9,2015,194.138018373598,78056347
"3502","NL","BE",10,2015,194.138018373598,178693755
"3503","BE","NL",10,2015,194.138018373598,138166355
"3504","NL","BE",11,2015,194.138018373598,267640123
"3505","BE","NL",11,2015,194.138018373598,109218926
"3506","NL","BE",12,2015,194.138018373598,79698049
"3507","BE","NL",12,2015,194.138018373598,159365846
"3508","NL","BE",13,2015,194.138018373598,12495346
"3509","BE","NL",13,2015,194.138018373598,7773861
"3510","NL","BE",14,2015,194.138018373598,2578912
"3511","BE","NL",14,2015,194.138018373598,1816746
"3512","NL","BE",15,2015,194.138018373598,314359240
"3513","BE","NL",15,2015,194.138018373598,830363649
"3514","NL","BE",16,2015,194.138018373598,272010656
"3515","BE","NL",16,2015,194.138018373598,251408948
"3516","NL","BE",17,2015,194.138018373598,225281125
"3517","BE","NL",17,2015,194.138018373598,200382418
"3518","NL","BE",18,2015,194.138018373598,395266631
"3519","BE","NL",18,2015,194.138018373598,537537281
"3520","NL","BE",19,2015,194.138018373598,514067354
"3521","BE","NL",19,2015,194.138018373598,324008278
"3522","NL","BE",20,2015,194.138018373598,419043485
"3523","BE","NL",20,2015,194.138018373598,333235510
"3678","NL","BE",1,2016,194.138018373598,298414770
"3679","BE","NL",1,2016,194.138018373598,281963678
"3680","NL","BE",2,2016,194.138018373598,468131352
"3681","BE","NL",2,2016,194.138018373598,415795466
"3682","NL","BE",3,2016,194.138018373598,217869754
"3683","BE","NL",3,2016,194.138018373598,396224676
"3684","NL","BE",4,2016,194.138018373598,754110364
"3685","BE","NL",4,2016,194.138018373598,1186376973
"3686","NL","BE",5,2016,194.138018373598,35682462
"3687","BE","NL",5,2016,194.138018373598,26360583
"3688","NL","BE",6,2016,194.138018373598,320032776
"3689","BE","NL",6,2016,194.138018373598,276055570
"3690","NL","BE",7,2016,194.138018373598,401731633
"3691","BE","NL",7,2016,194.138018373598,631906046
"3692","NL","BE",8,2016,194.138018373598,377468838
"3693","BE","NL",8,2016,194.138018373598,519311099
"3694","NL","BE",9,2016,194.138018373598,361849107
"3695","BE","NL",9,2016,194.138018373598,111949661
"3696","NL","BE",10,2016,194.138018373598,181460690
"3697","BE","NL",10,2016,194.138018373598,133636695
"3698","NL","BE",11,2016,194.138018373598,259727755
"3699","BE","NL",11,2016,194.138018373598,111433062
"3700","NL","BE",12,2016,194.138018373598,101808525
"3701","BE","NL",12,2016,194.138018373598,166184668
"3702","NL","BE",13,2016,194.138018373598,14676367
"3703","BE","NL",13,2016,194.138018373598,6409598
"3704","NL","BE",14,2016,194.138018373598,1501039
"3705","BE","NL",14,2016,194.138018373598,1360168
"3706","NL","BE",15,2016,194.138018373598,295359820
"3707","BE","NL",15,2016,194.138018373598,765117396
"3708","NL","BE",16,2016,194.138018373598,295055068
"3709","BE","NL",16,2016,194.138018373598,289844219
"3710","NL","BE",17,2016,194.138018373598,222873774
"3711","BE","NL",17,2016,194.138018373598,211580104
"3712","NL","BE",18,2016,194.138018373598,446855915
"3713","BE","NL",18,2016,194.138018373598,542018867
"3714","NL","BE",19,2016,194.138018373598,546775732
"3715","BE","NL",19,2016,194.138018373598,364606832
"3716","NL","BE",20,2016,194.138018373598,418375606
"3717","BE","NL",20,2016,194.138018373598,370801985
"3872","NL","LU",1,2007,283.39405470578,481596
"3873","LU","NL",1,2007,283.39405470578,489925
"3874","NL","LU",2,2007,283.39405470578,384089
"3875","LU","NL",2,2007,283.39405470578,8001235
"3876","NL","LU",3,2007,283.39405470578,374105
"3877","LU","NL",3,2007,283.39405470578,7397494
"3878","NL","LU",4,2007,283.39405470578,1720233
"3879","LU","NL",4,2007,283.39405470578,2978511
"3880","NL","LU",5,2007,283.39405470578,288
"3881","LU","NL",5,2007,283.39405470578,330950
"3882","NL","LU",6,2007,283.39405470578,25351
"3883","LU","NL",6,2007,283.39405470578,10389149
"3884","NL","LU",7,2007,283.39405470578,1862777
"3885","LU","NL",7,2007,283.39405470578,5210992
"3886","NL","LU",8,2007,283.39405470578,606052
"3887","LU","NL",8,2007,283.39405470578,2974400
"3888","NL","LU",9,2007,283.39405470578,7458179
"3889","LU","NL",9,2007,283.39405470578,13468113
"3890","NL","LU",10,2007,283.39405470578,1763434
"3891","LU","NL",10,2007,283.39405470578,4491036
"3892","NL","LU",11,2007,283.39405470578,401933
"3893","LU","NL",11,2007,283.39405470578,140140
"3894","NL","LU",12,2007,283.39405470578,331734
"3895","LU","NL",12,2007,283.39405470578,751330
"3896","LU","NL",13,2007,283.39405470578,20630
"3897","LU","NL",14,2007,283.39405470578,6939
"3898","NL","LU",15,2007,283.39405470578,1701
"3899","LU","NL",15,2007,283.39405470578,200891
"3900","NL","LU",16,2007,283.39405470578,430697
"3901","LU","NL",16,2007,283.39405470578,1092647
"3902","NL","LU",17,2007,283.39405470578,138483
"3903","LU","NL",17,2007,283.39405470578,835316
"3904","NL","LU",18,2007,283.39405470578,425693
"3905","LU","NL",18,2007,283.39405470578,226137
"3906","NL","LU",19,2007,283.39405470578,3910532
"3907","LU","NL",19,2007,283.39405470578,2123022
"3908","NL","LU",20,2007,283.39405470578,1821424
"3909","LU","NL",20,2007,283.39405470578,4343430
"4057","NL","LU",1,2008,283.39405470578,366580
"4058","LU","NL",1,2008,283.39405470578,529443
"4059","NL","LU",2,2008,283.39405470578,405443
"4060","LU","NL",2,2008,283.39405470578,8604274
"4061","NL","LU",3,2008,283.39405470578,386514
"4062","LU","NL",3,2008,283.39405470578,7541623
"4063","NL","LU",4,2008,283.39405470578,2062347
"4064","LU","NL",4,2008,283.39405470578,2595403
"4065","NL","LU",5,2008,283.39405470578,10
"4066","LU","NL",5,2008,283.39405470578,395052
"4067","NL","LU",6,2008,283.39405470578,568167
"4068","LU","NL",6,2008,283.39405470578,10673514
"4069","NL","LU",7,2008,283.39405470578,1888315
"4070","LU","NL",7,2008,283.39405470578,5171462
"4071","NL","LU",8,2008,283.39405470578,1722057
"4072","LU","NL",8,2008,283.39405470578,3463352
"4073","NL","LU",9,2008,283.39405470578,7418973
"4074","LU","NL",9,2008,283.39405470578,11249063
"4075","NL","LU",10,2008,283.39405470578,1183245
"4076","LU","NL",10,2008,283.39405470578,1933787
"4077","NL","LU",11,2008,283.39405470578,1942081
"4078","LU","NL",11,2008,283.39405470578,194443
"4079","NL","LU",12,2008,283.39405470578,89057
"4080","LU","NL",12,2008,283.39405470578,602647
"4081","NL","LU",13,2008,283.39405470578,11337
"4082","LU","NL",13,2008,283.39405470578,34239
"4083","LU","NL",14,2008,283.39405470578,25478
"4084","NL","LU",15,2008,283.39405470578,23
"4085","LU","NL",15,2008,283.39405470578,137698
"4086","NL","LU",16,2008,283.39405470578,140543
"4087","LU","NL",16,2008,283.39405470578,1507200
"4088","NL","LU",17,2008,283.39405470578,148941
"4089","LU","NL",17,2008,283.39405470578,813440
"4090","NL","LU",18,2008,283.39405470578,1410381
"4091","LU","NL",18,2008,283.39405470578,1579248
"4092","NL","LU",19,2008,283.39405470578,1874877
"4093","LU","NL",19,2008,283.39405470578,2232147
"4094","NL","LU",20,2008,283.39405470578,1357686
"4095","LU","NL",20,2008,283.39405470578,3290976
"4240","NL","LU",1,2009,283.39405470578,380354
"4241","LU","NL",1,2009,283.39405470578,347864
"4242","NL","LU",2,2009,283.39405470578,186795
"4243","LU","NL",2,2009,283.39405470578,6207387
"4244","NL","LU",3,2009,283.39405470578,214523
"4245","LU","NL",3,2009,283.39405470578,6669252
"4246","NL","LU",4,2009,283.39405470578,2051115
"4247","LU","NL",4,2009,283.39405470578,2646746
"4248","LU","NL",5,2009,283.39405470578,436368
"4249","NL","LU",6,2009,283.39405470578,343022
"4250","LU","NL",6,2009,283.39405470578,10230878
"4251","NL","LU",7,2009,283.39405470578,2626600
"4252","LU","NL",7,2009,283.39405470578,5103167
"4253","NL","LU",8,2009,283.39405470578,1794550
"4254","LU","NL",8,2009,283.39405470578,3583178
"4255","NL","LU",9,2009,283.39405470578,11223833
"4256","LU","NL",9,2009,283.39405470578,8388468
"4257","NL","LU",10,2009,283.39405470578,2934489
"4258","LU","NL",10,2009,283.39405470578,3058299
"4259","NL","LU",11,2009,283.39405470578,1578088
"4260","LU","NL",11,2009,283.39405470578,201195
"4261","NL","LU",12,2009,283.39405470578,340746
"4262","LU","NL",12,2009,283.39405470578,495087
"4263","NL","LU",13,2009,283.39405470578,21000
"4264","LU","NL",13,2009,283.39405470578,25237
